filename,width,height,class,xmin,ymin,xmax,ymax
003993_09_jpg.rf.7767b8fdd3151c2b878bea384552abb0.jpg,640,640,bus,0,0,640,640
004464_02_jpg.rf.77fb45f119ca2b8c0f64a3dba97ac4e6.jpg,640,640,bus,0,27,640,631
004446_18_jpg.rf.77b7bffec6fc820234138984ee258d85.jpg,640,640,bus,14,52,634,583
005168_02_jpg.rf.776e1abb8e808b414e4b89f119894e0e.jpg,640,640,bus,522,563,565,607
005168_02_jpg.rf.776e1abb8e808b414e4b89f119894e0e.jpg,640,640,motercycle,25,2,622,637
004391_17_jpg.rf.77f61f6448e312c1cbd975d1568ff963.jpg,640,640,motercycle,0,0,640,640
004648_02_jpg.rf.782aa10984b18c0dc929a094044b8b85.jpg,640,640,motercycle,475,257,610,397
004648_02_jpg.rf.782aa10984b18c0dc929a094044b8b85.jpg,640,640,motercycle,0,0,640,640
005078_18_jpg.rf.781f4f1200a1f52542ca5bedb431e602.jpg,640,640,motercycle,0,0,640,640
004723_01_jpg.rf.783238bca56741a04696a9d42d245954.jpg,640,640,motercycle,2,2,639,638
004950_18_jpg.rf.78644ce55d3e5c6eb6fba4b76adf1836.jpg,640,640,bus,2,3,637,593
004294_18_jpg.rf.7885cdd06f3451437e90d7f65226e41f.jpg,640,640,motercycle,7,4,599,636
005074_05_jpg.rf.78890453dc2d72ce21825467abedfae0.jpg,640,640,bus,0,0,640,618
005074_05_jpg.rf.78890453dc2d72ce21825467abedfae0.jpg,640,640,car,0,433,23,471
005070_09_jpg.rf.78d03f1a8716361f30da5b3ae1009d34.jpg,640,640,car,0,0,640,640
004639_02_jpg.rf.78dab1fdb77f6892d09944f56adc6f29.jpg,640,640,motercycle,0,9,638,638


004122_18_jpg.rf.7a66dd484f62fb075f56d31c6a0cd228.jpg,640,640,bus,67,7,589,640
004620_01_jpg.rf.7a6081d05f36d591e04ee5be850dc0ad.jpg,640,640,motercycle,0,0,640,640
005170_00_jpg.rf.7a916b12142758f744dd3b9414ed864f.jpg,640,640,bus,138,377,195,455
005170_00_jpg.rf.7a916b12142758f744dd3b9414ed864f.jpg,640,640,motercycle,24,0,639,626
005324_02_jpg.rf.7aa75693964efe0bdc663eed6580360d.jpg,640,640,bus,0,0,640,629
005329_05_jpg.rf.7aac049d3d9133288e60078712c2c284.jpg,640,640,bus,0,31,640,639
004460_01_jpg.rf.7ac0c7578dbb56dfaa68c72674b8dd2c.jpg,640,640,bus,223,324,261,425
004460_01_jpg.rf.7ac0c7578dbb56dfaa68c72674b8dd2c.jpg,640,640,motercycle,0,6,640,623
005260_02_jpg.rf.7b462b372c646ab1c92a11026951cf90.jpg,640,640,motercycle,0,0,640,640
004025_10_jpg.rf.7b3b044aa817cca3eba0a1084b96388b.jpg,640,640,car,1,0,609,639
005122_00_jpg.rf.7b6025e684a073bef8a01db3481b13e4.jpg,640,640,bus,2,3,630,629
005169_10_jpg.rf.7bde9edac61d16c5022648b3ed045e08.jpg,640,640,motercycle,39,42,638,634
005007_02_jpg.rf.7c5fa776791dea11607e07aac93c696f.jpg,640,640,car,0,21,640,640
004874_00_jpg.rf.7b7d17821a3045111d5625d4b8dfcd04.jpg,640,640,motercycle,6,4,636,635
004620_01_jpg.rf.7c14bd18d84d822f519538b7b36defff.jpg,640,640,motercycle,1,2,635,637
004569_01_jpg.rf.7c6603b8f55818ed31a9670d7ed84c8b.jpg,640,640,motercycle,0,35,640,640
004777_17_jpg.rf.7ba78ac17bf87b76465e698eb9b44e89.jpg,640,640,motercycle,11,0,640,639
003880_01_jpg.rf.7c7085c403f30eef7f6c8c1407f3ef6a.jpg,640,640,car,129,0,640,184
003880_01_jpg.rf.7c7085c403f30eef7f6c8c1407f3ef6a.jpg,640,640,ambulance,26,47,569,640
004665_09_jpg.rf.7cf59c9bb6897fd78727e6f6e47b1a8b.jpg,640,640,motercycle,18,14,596,559
004427_02_jpg.rf.7d01af7d3c83eaaf7a48af10edadb0da.jpg,640,640,motercycle,38,9,638,634
005360_02_jpg.rf.7c55f5ec29407ca7251308b6115a68bc.jpg,640,640,bus,58,54,610,637
005360_02_jpg.rf.7c55f5ec29407ca7251308b6115a68bc.jpg,640,640,car,515,481,637,637
004813_17_jpg.rf.7d542508a72b56445d2d1abd0756f2ba.jpg,640,640,car,0,0,640,625
004735_09_jpg.rf.7df4517f0efd705d964e32e4663191a4.jpg,640,640,motercycle,0,0,640,636
004211_09_jpg.rf.7da595781bcc512035b4423ddc360da4.jpg,640,640,bus,0,0,640,615
003511_04_jpg.rf.7de64259adfe4ebd8f434b59e1c6a26e.jpg,640,640,car,0,0,640,640
004228_17_jpg.rf.7e0d889d0b4121820e3f86e4039a07dc.jpg,640,640,car,31,0,607,622
004651_09_jpg.rf.7dfec353b263086b5033191203eaf77d.jpg,640,640,bus,0,0,588,639
004651_09_jpg.rf.7dfec353b263086b5033191203eaf77d.jpg,640,640,motercycle,2,0,585,283
005007_02_jpg.rf.7cb675db86678346daeb4e2184d713fd.jpg,640,640,car,10,34,639,639
004423_18_jpg.rf.7ead7c4f8d113d25a6a3a6a0d02b4e2c.jpg,640,640,bus,14,0,640,640
005215_01_jpg.rf.7ecc03ba958e0e2f8c3e750d1a23f8c4.jpg,640,640,bus,3,9,636,637
004874_00_jpg.rf.7fbefde6b97301c2da086283819db4c8.jpg,640,640,motercycle,0,0,640,640
004665_09_jpg.rf.7f660944c8826afea5937968b2c1c23c.jpg,640,640,motercycle,4,0,609,572
003678_09_jpg.rf.7f9e3680f1e2b9dd8e90111a009b178d.jpg,640,640,bus,0,0,640,640
003678_09_jpg.rf.7f9e3680f1e2b9dd8e90111a009b178d.jpg,640,640,motercycle,472,392,640,638
005078_18_jpg.rf.7fefabf11c2791f7249e392b9834f784.jpg,640,640,motercycle,2,1,638,637
004395_10_jpg.rf.7f0aa7dbe5998a5213146955b43c945d.jpg,640,640,bus,276,292,328,392
004395_10_jpg.rf.7f0aa7dbe5998a5213146955b43c945d.jpg,640,640,motercycle,0,34,640,616
004017_02_jpg.rf.800403de079bca435e22a295cbd26d9d.jpg,640,640,motercycle,22,109,635,637
004635_00_jpg.rf.80372241086ea144806496edb7575e6e.jpg,640,640,bus,13,0,633,640
004662_17_jpg.rf.805448d574023ec16e11a84d5abccf92.jpg,640,640,motercycle,0,0,640,640
005010_10_jpg.rf.8037aca5c10c8324581264419a223076.jpg,640,640,ambulance,0,0,640,640
003591_05_jpg.rf.810035a9529d9be3c4acafbc87c2f3ce.jpg,640,640,ambulance,46,41,613,640
005483_05_jpg.rf.7f46f39f6f402938167e6b80380b91ff.jpg,640,640,motercycle,5,4,636,638
005483_05_jpg.rf.7f46f39f6f402938167e6b80380b91ff.jpg,640,640,car,0,362,51,468
004751_00_jpg.rf.81183cd2520b54c0a7ab1b34753962a0.jpg,640,640,motercycle,3,8,636,631
004376_02_jpg.rf.8112432dce52e2fab6568679742b21c6.jpg,640,640,motercycle,22,5,638,637
004569_01_jpg.rf.80e8030ab364f6f3afaf7a2cadf47733.jpg,640,640,motercycle,0,61,633,623
005290_17_jpg.rf.811ee3783416e98a2576f636cb1617d2.jpg,640,640,ambulance,0,21,639,636
004558_18_jpg.rf.812d270c3ab4c6a387ba90455ae1c0a7.jpg,640,640,motercycle,39,10,519,598
005351_01_jpg.rf.8176dae5efd7e214508157436e1a7a0d.jpg,640,640,bus,525,351,578,410
005351_01_jpg.rf.8176dae5efd7e214508157436e1a7a0d.jpg,640,640,motercycle,0,21,640,640
004386_02_jpg.rf.8157eafa765cd1569acdf744400e6b84.jpg,640,640,bus,0,8,637,637
004029_10_jpg.rf.82831bd7471e738efdcb5bbe2266c5b2.jpg,640,640,ambulance,3,0,640,640
005272_00_jpg.rf.8240617886fe77b1ceee50571a2ab1bc.jpg,640,640,bus,0,0,640,640
004648_18_jpg.rf.81e514ec7cb3939a52c4b887a7313f95.jpg,640,640,motercycle,0,0,640,640

004909_17_jpg.rf.82e091b2b32a431b5aab8dea618539f7.jpg,640,640,motercycle,0,0,640,586
004751_10_jpg.rf.81ecceedd3444bd4e552fc15c64acbaf.jpg,640,640,motercycle,0,0,640,640
005042_10_jpg.rf.82b5c2973d83cf2de382c16a56adaa56.jpg,640,640,motercycle,0,0,640,640
004777_17_jpg.rf.822ebeca03f8c84a24a33f90ed3c192d.jpg,640,640,motercycle,1,0,640,640
005447_05_jpg.rf.82abd4247ea83f9a9cca1a6535843ead.jpg,640,640,bus,0,0,640,640
005235_00_jpg.rf.834cbd6e56d4dd670e1a7c6866a228a4.jpg,640,640,motercycle,26,36,609,621
004517_18_jpg.rf.8347956251049e5eb8c2a030068a0141.jpg,640,640,bus,0,0,640,640
005178_09_jpg.rf.82fc3904f7caa2d3df35509f6f115ac4.jpg,640,640,motercycle,39,17,600,629
005012_01_jpg.rf.81205a4aabe1385d7760dec0b4d5cdff.jpg,640,640,motercycle,0,1,640,636
004676_01_jpg.rf.85c5f4b070345a82439ecb9c0c571201.jpg,640,640,car,0,1,639,611
003975_17_jpg.rf.8480331ad4512a198d4a10a5eecc48e1.jpg,640,640,bus,23,0,550,639
004356_05_jpg.rf.8383e96c9c653d270455d0f8d63c755a.jpg,640,640,motercycle,5,21,631,620
003533_02_jpg.rf.857654e78769336ce9e99c5f9e1c2e35.jpg,640,640,bus,0,0,640,640
003494_10_jpg.rf.85d195d0add0a3fc83dd45e29f7d1703.jpg,640,640,bus,0,0,620,629
005017_05_jpg.rf.85812cce4b7e8246be5511da46333dae.jpg,640,640,car,0,0,640,640
005033_09_jpg.rf.85db79835396defc4727091b1a9d07e3.jpg,640,640,bus,0,10,633,593
004677_05_jpg.rf.85d7a369d834e0428a31fb58de25048c.jpg,640,640,bus,4,21,637,614
003649_04_jpg.rf.85f93e39c8969049651b864b203f5696.jpg,640,640,motercycle,357,0,570,190

005018_02_jpg.rf.864c3f1366ab2a9904a1bfc9ac674773.jpg,640,640,motercycle,29,44,640,640
004731_09_jpg.rf.865277936a9c8dd8bfc526667f8e9767.jpg,640,640,ambulance,1,9,632,593
005305_17_jpg.rf.8652c2db14ac6900c010ae0738437443.jpg,640,640,motercycle,0,0,640,640
004642_18_jpg.rf.86aa57f99a21c5c9f95eca1acd0bce06.jpg,640,640,bus,0,42,628,620
004990_10_jpg.rf.86e274ceedca55f3f6ee1566bcd8fb47.jpg,640,640,motercycle,17,6,623,638

004916_17_jpg.rf.8784d1ad32910be50edd4b281099ed40.jpg,640,640,bus,0,8,640,640
003992_17_jpg.rf.87561c8531b5066fbb3add8f5279e351.jpg,640,640,bus,6,0,638,639
004676_18_jpg.rf.87b6425d9cac63bf6f5324dd68830763.jpg,640,640,motercycle,0,0,640,640

004944_01_jpg.rf.881b21f8428ef4d5a18912adebf6a3c1.jpg,640,640,motercycle,4,58,636,619
004356_05_jpg.rf.8797c8e4a94ce7f806077c60315c6a52.jpg,640,640,motercycle,0,0,640,640
005037_00_jpg.rf.886abc9adcebf44bb9bcb24530840bd1.jpg,640,640,car,0,69,637,624
004660_09_jpg.rf.8806a0305b3030d0e6ea12ebc3cad156.jpg,640,640,bus,15,0,640,640
005290_17_jpg.rf.88ccacb25375e3662aadd6cf6ef9d8f6.jpg,640,640,ambulance,0,10,640,640
004904_01_jpg.rf.8889700961d90cb857c8867e1b6f2362.jpg,640,640,bus,0,0,640,640
004410_09_jpg.rf.88cd2eb4b75b4877614dccdabb7bfdd4.jpg,640,640,bus,15,38,630,599
004410_09_jpg.rf.88cd2eb4b75b4877614dccdabb7bfdd4.jpg,640,640,car,459,450,640,640
004732_00_jpg.rf.88b78cd865595252c0436ebce5a6ee51.jpg,640,640,bus,5,0,503,638
004823_10_jpg.rf.89e7e4f812539098873f8c8609437ee9.jpg,640,640,bus,1,2,638,638
004420_01_jpg.rf.89080b96226f06340e413c5577619d19.jpg,640,640,motercycle,5,1,638,636
004916_17_jpg.rf.8938959ba398989f7e8a4fc96e5f2062.jpg,640,640,bus,0,0,640,640
005470_05_jpg.rf.8918c78e878863c83998c1e50dd8e5ad.jpg,640,640,car,0,0,640,640
004130_10_jpg.rf.89c29b457305f6600fc049b5859bc061.jpg,640,640,bus,0,30,640,613
004423_18_jpg.rf.89f18e413fcb1d784ec4e37bd177c895.jpg,640,640,bus,20,0,637,636
004814_18_jpg.rf.897149a36c520d2d8f23320055918bf9.jpg,640,640,bus,0,0,640,640
004897_00_jpg.rf.89fc24f269694ad9e0337016ab4e77b7.jpg,640,640,motercycle,0,0,631,592

004990_10_jpg.rf.8a0eb31708992bc459d9973c7a1fd110.jpg,640,640,motercycle,10,0,629,640
004891_01_jpg.rf.8aa86527ce2e8a81de85be2dc3f6726c.jpg,640,640,ambulance,0,0,640,640
005445_05_jpg.rf.8a7f5a7558391a10c1ffb1f409a3ef92.jpg,640,640,motercycle,0,42,640,627
005445_05_jpg.rf.8a7f5a7558391a10c1ffb1f409a3ef92.jpg,640,640,car,0,421,24,596
005070_09_jpg.rf.8b03b2aec295437223dfdbdc19feb37b.jpg,640,640,car,0,0,636,637
005144_02_jpg.rf.8ae946d33b9a7b17401c7c618c8d96f2.jpg,640,640,motercycle,1,8,631,603
004316_00_jpg.rf.8b9915c743fc09ef8f3cea80d2eb56d1.jpg,640,640,bus,7,41,621,620
004793_18_jpg.rf.8b50ec4d7616a550c4c98f8e9e64c267.jpg,640,640,car,10,0,638,597
005050_18_jpg.rf.8b660e76e9bb3ffeba3bb16513f7ffd3.jpg,640,640,bus,108,320,177,401
005050_18_jpg.rf.8b660e76e9bb3ffeba3bb16513f7ffd3.jpg,640,640,motercycle,0,0,637,616
005050_18_jpg.rf.8b660e76e9bb3ffeba3bb16513f7ffd3.jpg,640,640,car,552,47,640,263
004648_02_jpg.rf.8c0722940cc4b24530fe38a52efc8af3.jpg,640,640,motercycle,478,259,607,395
004648_02_jpg.rf.8c0722940cc4b24530fe38a52efc8af3.jpg,640,640,motercycle,3,3,636,635
004912_09_jpg.rf.8b9dc4329383732f92beebb0e620f3eb.jpg,640,640,bus,6,22,620,635
004912_09_jpg.rf.8b9dc4329383732f92beebb0e620f3eb.jpg,640,640,car,598,416,640,539
005090_00_jpg.rf.8bea109cf714d9b42169377931883eda.jpg,640,640,motercycle,0,0,640,633
004795_01_jpg.rf.8c0a270e2cfb899d28bc12b4cbbb1e0c.jpg,640,640,motercycle,2,8,633,637
005191_05_jpg.rf.8c4aa2217e5b99503b666453b4607d63.jpg,640,640,car,0,0,640,640
004854_17_jpg.rf.8c300b13fb130ba9c9c40fba352183fa.jpg,640,640,car,10,0,640,640
004614_09_jpg.rf.8c93fd830edca313460289c6183b801f.jpg,640,640,motercycle,11,13,640,617
004614_09_jpg.rf.8c93fd830edca313460289c6183b801f.jpg,640,640,car,0,399,24,427
004683_02_jpg.rf.8c85f2b1e87b53fa5c0380fd39deae9c.jpg,640,640,motercycle,16,0,640,597
005488_17_jpg.rf.8cd6a385324d2b7b561ced82ab6a09b7.jpg,640,640,car,2,27,638,616
004386_17_jpg.rf.8c546ccf0643232cfb8e86bbf09a07b4.jpg,640,640,bus,8,0,615,617
005269_09_jpg.rf.8cc963778d13ba943924d95aee1bf1e8.jpg,640,640,motercycle,4,3,640,640
003956_05_jpg.rf.8d31dfac185759764d5e4cf4a333ee4e.jpg,640,640,ambulance,0,0,640,640

004517_17_jpg.rf.8d3d8dfc7cd6c02a9ec90413a7e1d134.jpg,640,640,motercycle,0,23,563,581

005342_17_jpg.rf.8d816c1e1f2e70205a2190a54f0da0c1.jpg,640,640,car,11,0,617,638
005050_18_jpg.rf.8dfd9d3b4ecbfb8ce1749ee40fe1181f.jpg,640,640,bus,107,320,178,402
005050_18_jpg.rf.8dfd9d3b4ecbfb8ce1749ee40fe1181f.jpg,640,640,motercycle,0,0,637,616
005050_18_jpg.rf.8dfd9d3b4ecbfb8ce1749ee40fe1181f.jpg,640,640,car,548,46,640,264
004763_01_jpg.rf.8d8edd65a16438244ad02b656dd42a08.jpg,640,640,bus,4,4,636,627
003583_01_jpg.rf.8d5f514b27a7c40ffdae70b55e6b3d54.jpg,640,640,bus,9,0,637,638
004704_00_jpg.rf.8e528785e57a121ad87516f1dfc00226.jpg,640,640,ambulance,0,0,640,606
004813_17_jpg.rf.8f3c549d313ee7dd10e40c74f7a05ade.jpg,640,640,car,4,1,639,607
004739_18_jpg.rf.8f8b333b8479a090de5fecdce385762b.jpg,640,640,motercycle,2,3,640,638
005085_01_jpg.rf.8e3f83dbd808d66910c8d3b154acf16b.jpg,640,640,motercycle,0,0,584,609
005098_17_jpg.rf.8fbe9b7b237e6cada514157591426a4a.jpg,640,640,bus,14,2,620,636
004654_18_jpg.rf.8fd70de229df1430a90d44aed0e9cf92.jpg,640,640,motercycle,14,28,638,577
004409_02_jpg.rf.9072ff372d4ce19241c97f1c2587720d.jpg,640,640,car,1,1,639,640
004677_00_jpg.rf.8f64ae7ee333bb5cbbbc9e4bc843e0a0.jpg,640,640,motercycle,0,0,640,622
004599_17_jpg.rf.8f0296b7c83a3c440dfeb3bdae4aa8c0.jpg,640,640,motercycle,0,0,640,640

005144_02_jpg.rf.90b3a283b6c7e1c908380d47094e6c12.jpg,640,640,motercycle,0,0,640,627
005151_01_jpg.rf.906c2d3977b0b4eb356181c40aeaf902.jpg,640,640,motercycle,0,0,640,640
005360_02_jpg.rf.90c80bd78c179005f4851a2d3816ecad.jpg,640,640,bus,45,42,621,640
005360_02_jpg.rf.90c80bd78c179005f4851a2d3816ecad.jpg,640,640,car,514,481,637,638
003900_05_jpg.rf.9097f361b390f16256ff924b12bb7d4b.jpg,640,640,ambulance,30,54,634,616
004803_17_jpg.rf.91b1499425a0adb05df96479e946d180.jpg,640,640,bus,13,8,638,636
005098_17_jpg.rf.90fa19e16e4d117d9bca8fc5d164418b.jpg,640,640,bus,14,2,620,636
005272_00_jpg.rf.92e3b4961a6b799b942fcc66f8eddeb3.jpg,640,640,bus,0,0,640,640
003963_18_jpg.rf.91b2b301353944db248709414266cf86.jpg,640,640,ambulance,0,0,640,631

005032_00_jpg.rf.92bad0b77a0638e234de9d05d592e528.jpg,640,640,car,0,0,210,357
005032_00_jpg.rf.92bad0b77a0638e234de9d05d592e528.jpg,640,640,motercycle,1,0,639,640
005105_09_jpg.rf.9463663cc8fdc37ace650c7e181573a9.jpg,640,640,bus,31,12,637,629
005177_09_jpg.rf.937657bbbad9681470105e3e446420d4.jpg,640,640,bus,11,13,638,618
004676_18_jpg.rf.94ca5e05350a4c02bf400e68a9c60fbc.jpg,640,640,motercycle,0,0,640,640
004276_17_jpg.rf.9581a94565aa722d83f7015a40f28957.jpg,640,640,car,410,220,487,295
004276_17_jpg.rf.9581a94565aa722d83f7015a40f28957.jpg,640,640,ambulance,84,73,639,639
005423_05_jpg.rf.9507ae61b24c92c2954fcef53a1e8870.jpg,640,640,motercycle,0,0,633,638
005191_05_jpg.rf.931db4d0af913eeb304c2b278de635e4.jpg,640,640,car,3,14,639,634
004403_17_jpg.rf.94caf619362b469e894984a626fe0e2e.jpg,640,640,motercycle,0,0,640,619
003880_09_jpg.rf.9525647b0aab2a0d1f29a495a3152d72.jpg,640,640,car,31,0,609,619
005305_17_jpg.rf.953401c732eb74514a361e06b4750e1e.jpg,640,640,motercycle,0,0,640,640
004119_00_jpg.rf.955ae3eb6fc1697a8bb694a17bbc56ed.jpg,640,640,motercycle,0,42,622,639

004429_02_jpg.rf.95c822ddb0d4fb759270b99cac7931c2.jpg,640,640,motercycle,3,41,636,623
004429_02_jpg.rf.95c822ddb0d4fb759270b99cac7931c2.jpg,640,640,car,596,25,640,74
004275_05_jpg.rf.96668afe7a84af6c0fd3b9616434b98a.jpg,640,640,car,377,0,621,59
004275_05_jpg.rf.96668afe7a84af6c0fd3b9616434b98a.jpg,640,640,ambulance,0,0,640,640
005324_02_jpg.rf.9601289959485c449e5cb1ede629432a.jpg,640,640,bus,0,0,640,624
004223_01_jpg.rf.96670d6a05d4d29df7f43d50683910e1.jpg,640,640,motercycle,8,49,516,640
003946_18_jpg.rf.96d202b273c9c571708fb17d6f6d361c.jpg,640,640,motercycle,0,34,640,625
004877_18_jpg.rf.975ac5971229255ea94033596cc74b7e.jpg,640,640,bus,2,0,637,619
005059_01_jpg.rf.96f6ca5f019b427e8275f5f1a600d0f9.jpg,640,640,motercycle,115,110,301,369
004422_05_jpg.rf.98a7e9790a763adcafb26e37a26740ff.jpg,640,640,motercycle,0,67,640,639
004736_05_jpg.rf.9922b158aa8419b906bec7ef4d315d08.jpg,640,640,motercycle,31,39,640,582
005470_17_jpg.rf.982abc5fbf5ce0925e3d4fa5cbc28867.jpg,640,640,bus,30,11,587,622
004477_01_jpg.rf.986b2bab3167fe04bad42eddcad1cc44.jpg,640,640,motercycle,0,0,640,640
004335_10_jpg.rf.96dcbcce97484448c0918a53374ba73c.jpg,640,640,car,0,0,559,632
005033_09_jpg.rf.984a4b9164895a345021f0b797d47fc1.jpg,640,640,bus,0,0,640,605
004740_02_jpg.rf.9962026ad7da703c8acd1bb90181402d.jpg,640,640,bus,7,4,632,632
005314_00_jpg.rf.97953aed629587d53b6cef6effb571d5.jpg,640,640,motercycle,0,0,640,640

005114_01_jpg.rf.9a9735d6320f634f4c2765525f75d248.jpg,640,640,motercycle,8,106,609,639


004534_01_jpg.rf.96ed6770c10eeb729d26bc83d436f7d1.jpg,640,640,bus,0,0,640,640
004670_10_jpg.rf.9ab0fb33aaaa2954f9d1c215a5313276.jpg,640,640,motercycle,0,0,640,640
004662_17_jpg.rf.9a8973abd98ea6bd28aea6db7558da55.jpg,640,640,motercycle,3,12,635,637
005267_02_jpg.rf.9939891f6f8571b11c2b7973ddabfe1d.jpg,640,640,ambulance,0,30,640,640
004891_01_jpg.rf.9a2feb4d2ec3618a8f5dfc981194e60d.jpg,640,640,ambulance,0,0,640,640
004602_05_jpg.rf.9b660cb9c718d1d22e7d3b304a9986cf.jpg,640,640,motercycle,20,13,616,622
004495_05_jpg.rf.9b89dc54077452a5d43a96873d90db37.jpg,640,640,motercycle,0,0,640,630
004861_01_jpg.rf.979e29635dff99537515f1e06f9f6882.jpg,640,640,car,0,0,201,261
004861_01_jpg.rf.979e29635dff99537515f1e06f9f6882.jpg,640,640,ambulance,0,0,640,633
003975_17_jpg.rf.9b8aa3de1879cf3a59bce9a4bd4a5a74.jpg,640,640,bus,29,0,545,635
003625_05_jpg.rf.9acaa489ef0f23d428b238201bc543bb.jpg,640,640,ambulance,34,0,561,640
005059_01_jpg.rf.9bce14e8505cb8c4f3b3256d9a34d9c6.jpg,640,640,motercycle,117,111,299,367
004145_18_jpg.rf.9bf1b8d36ca0cbb2bf83eb1fe783226c.jpg,640,640,motercycle,42,29,637,620
004649_05_jpg.rf.9bed9cc271431d63ea5f6ede1d97d1c5.jpg,640,640,bus,0,0,640,640
004382_05_jpg.rf.9c2207e2c029433e977904eafd371b1d.jpg,640,640,bus,25,9,631,635
004776_00_jpg.rf.9b5954fde7031bdad54f561b21077218.jpg,640,640,bus,0,29,640,640
004391_17_jpg.rf.9c38e04b5800baa2eef496d33da74791.jpg,640,640,motercycle,5,0,639,632
003591_05_jpg.rf.9c1a8d1cc3239e698b8b6c444880372d.jpg,640,640,ambulance,52,47,609,638
004732_02_jpg.rf.9c69d43e8623087e901d9fb415a09c0a.jpg,640,640,bus,18,28,636,586
004708_05_jpg.rf.9c5a4cc8c984e23f94f80e21cedfce49.jpg,640,640,bus,36,52,638,627
004708_05_jpg.rf.9c5a4cc8c984e23f94f80e21cedfce49.jpg,640,640,car,0,355,54,566
004592_05_jpg.rf.9d56d1be347d24cc305e1aefaa64aafb.jpg,640,640,bus,0,0,640,640
004634_17_jpg.rf.9d62ee05affde2cfef21bd44921b4358.jpg,640,640,motercycle,0,0,640,640
004079_09_jpg.rf.9b0f03bb5e55435736e0b2933e3096d5.jpg,640,640,motercycle,305,158,503,267
005197_05_jpg.rf.9c0200a0add0da766aca545495f28b2f.jpg,640,640,motercycle,170,315,372,459
004896_09_jpg.rf.9d92cfd8a5dcfdd93272fee42744e7cc.jpg,640,640,ambulance,0,30,640,584
003503_02_jpg.rf.9d8aaae77f30ef7f1bf6639b43cf065f.jpg,640,640,ambulance,85,1,615,626
004909_10_jpg.rf.9e6d331d1d3a58403210f4dc9cda83a8.jpg,640,640,motercycle,14,29,638,632
004423_18_jpg.rf.9e110100d0e5011b60e24c14f8f6ded2.jpg,640,640,bus,0,0,640,640
005036_05_jpg.rf.9de8a867755ae22a1f105a36a91f7136.jpg,640,640,motercycle,1,4,637,636
005283_01_jpg.rf.9e88a28d13ffc00c98e27288f74a1ed4.jpg,640,640,bus,0,0,640,640
004403_17_jpg.rf.9f10fda0ba65cd2daeb9741233522b4b.jpg,640,640,motercycle,2,2,631,609
005076_00_jpg.rf.9f1fa5532928490f43743f851b9d7e47.jpg,640,640,bus,0,362,19,399
005076_00_jpg.rf.9f1fa5532928490f43743f851b9d7e47.jpg,640,640,motercycle,0,0,629,622
005017_05_jpg.rf.9f266ae7644b3ac1d5c3ff71de76a05d.jpg,640,640,car,0,0,640,640
003545_01_jpg.rf.a25a8f7c57e73ec28acfe1f0e15dcf3a.jpg,640,640,bus,0,0,639,636
005467_02_jpg.rf.a1a631c107109a56fb1541cf321b9ce8.jpg,640,640,car,22,136,52,166
005467_02_jpg.rf.a1a631c107109a56fb1541cf321b9ce8.jpg,640,640,car,602,119,640,194
005467_02_jpg.rf.a1a631c107109a56fb1541cf321b9ce8.jpg,640,640,bus,63,113,150,172
005467_02_jpg.rf.a1a631c107109a56fb1541cf321b9ce8.jpg,640,640,motercycle,282,148,306,203
005467_02_jpg.rf.a1a631c107109a56fb1541cf321b9ce8.jpg,640,640,motercycle,0,0,640,640
003786_05_jpg.rf.a1a8ca06c8b35dbb70d26299fadc139a.jpg,640,640,car,0,0,640,640
004072_02_jpg.rf.9fdabe0073d40f75d9e7b7c5ed1fcf2f.jpg,640,640,ambulance,40,47,639,639
004591_02_jpg.rf.a092f230f4dcc7e1797e5619cce8b852.jpg,640,640,motercycle,36,9,583,578
005076_00_jpg.rf.9fd76c7ba404c4cedd4296bb7ec0bc93.jpg,640,640,bus,0,362,19,399
005076_00_jpg.rf.9fd76c7ba404c4cedd4296bb7ec0bc93.jpg,640,640,motercycle,0,0,622,615
004434_18_jpg.rf.a2491add2e2572321429ed47fe968641.jpg,640,640,bus,9,4,640,616

004565_05_jpg.rf.a11f7d09117132d6a112840cb9da5458.jpg,640,640,motercycle,46,27,637,636
005199_09_jpg.rf.a02e487618f1b5ff44bebfc6cb824dbf.jpg,640,640,bus,0,0,640,638

004428_09_jpg.rf.a18a66c79ef2aa80da9d154d2ad27e0d.jpg,640,640,motercycle,0,0,640,640
004531_05_jpg.rf.a1a8377989a27c64c7e3f1e13e2f2f8d.jpg,640,640,motercycle,0,0,640,636
004614_09_jpg.rf.a01e07c012d8107b68c548d06b771041.jpg,640,640,motercycle,33,37,631,594
004614_09_jpg.rf.a01e07c012d8107b68c548d06b771041.jpg,640,640,car,0,400,24,427
004928_17_jpg.rf.a0ee521ecb2c5c5a00d0a0db6c78e4ae.jpg,640,640,bus,3,4,637,632
004311_00_jpg.rf.9f9101961953edae4ed2e2e7ae523508.jpg,640,640,motercycle,3,7,635,636
005120_02_jpg.rf.a021f7b29d0fd5b1eade64eee8e8e1aa.jpg,640,640,motercycle,0,8,640,638
005399_01_jpg.rf.9fc787b682bce073bccd01ed31a7e542.jpg,640,640,motercycle,9,5,625,634
005215_01_jpg.rf.9ff19f25b9996b15cf98c5b41b406633.jpg,640,640,bus,0,0,640,640
005001_10_jpg.rf.a12ae403b8a276950bc519777efd112f.jpg,640,640,bus,0,0,638,634
